season,Pos,Player,player_id,Team,ATT,PYDS,RYDS,TYDS,TTDS,FPTS
2003,RB,Josh Scobey,00-0021098,ARI,0.0,9.0,0.0,9,0.0,1.9
2003,RB,Darian Barnes,00-0021371,TB,0.0,6.0,0.0,6,0.0,1.6
2003,RB,Reno Mahe,00-0021509,PHI,0.0,5.0,0.0,5,0.0,1.5
2003,RB,Fred McAfee,00-0010632,NO,1.0,0.0,13.0,13,0.0,1.3
2003,RB,B.J. Askew,00-0022003,NYJ,2.0,0.0,9.0,9,0.0,0.9
2003,RB,Ken Simonton,00-0020786,BUF,2.0,0.0,4.0,4,0.0,0.4
2003,RB,Kenny Watson,00-0019808,CIN,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Greg Comella,00-0003344,HOU,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Joey Goodspeed,00-0019134,LAR,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Dee Brown,00-0020376,PIT,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Michael Bates,00-0000872,DAL,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Terry Jackson,00-0008196,SF,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Brian Allen,00-0021311,IND,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Nick Maddox,00-0021563,CLE,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Ray Jackson,00-0021423,TEN,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Joffrey Reynolds,00-0021431,LAR,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Dwone Hicks,00-0021848,TEN,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Andrew Pinnock,00-0021936,LAC,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Larry Ned,00-0021305,MIN,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Detron Smith,00-0015152,IND,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Harold Morrow,00-0011718,BAL,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Ronney Jenkins,00-0019025,LV,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Phillip Crosby,00-0019353,BUF,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Malaefou MacKenzie,00-0022109,JAC,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Jason McKie,00-0020805,CHI,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Ovie Mughelli,00-0022143,BAL,0.0,0.0,0.0,0,0.0,0.0
2003,RB,Chris Massey,00-0021345,LAR,1.0,0.0,-1.0,-1,0.0,-0.1
2003,RB,Kerry Carter,00-0021747,SEA,3.0,0.0,-2.0,-2,0.0,-0.2
2003,RB,Travis Jervey,00-0008391,ATL,0.0,0.0,0.0,0,0.0,-2.0
2003,TE,Tony Gonzalez,00-0006101,KC,0.0,916.0,0.0,916,10.0,222.6
2003,TE,Shannon Sharpe,00-0014722,DEN,0.0,770.0,0.0,770,8.0,187.0
2003,TE,Todd Heap,00-0020516,BAL,3.0,693.0,21.0,714,3.0,154.4
2003,TE,Freddie Jones,00-0008749,ARI,0.0,517.0,0.0,517,3.0,124.7
2003,TE,Randy McMichael,00-0021236,MIA,0.0,598.0,0.0,598,2.0,120.8
2003,TE,Itula Mili,00-0011224,SEA,0.0,492.0,0.0,492,4.0,119.2
2003,TE,Alge Crumpler,00-0020285,ATL,0.0,552.0,0.0,552,3.0,115.2
2003,TE,Boo Williams,00-0020171,NO,0.0,436.0,0.0,436,5.0,114.6
2003,TE,Marcus Pollard,00-0013080,IND,0.0,541.0,0.0,541,3.0,112.1
2003,TE,Jimmy Kleinsasser,00-0009323,MIN,2.0,401.0,15.0,416,4.0,111.6
2003,TE,Jeremy Shockey,00-0021148,NYG,0.0,535.0,0.0,535,2.0,111.5
2003,TE,Daniel Graham,00-0021154,NE,0.0,409.0,0.0,409,4.0,102.9
2003,TE,Anthony Becht,00-0019457,NYJ,0.0,356.0,0.0,356,4.0,101.6
2003,TE,Erron Kinney,00-0019659,TEN,0.0,381.0,0.0,381,3.0,97.1
2003,TE,Desmond Clark,00-0003035,CHI,0.0,433.0,0.0,433,2.0,95.3
2003,TE,Billy Miller,00-0011236,HOU,0.0,355.0,0.0,355,3.0,93.5
2003,TE,Mikhael Ricks,00-0013712,DET,0.0,434.0,0.0,434,2.0,92.4
2003,TE,Jed Weaver,00-0017356,SF,0.0,437.0,0.0,437,1.0,84.7
2003,TE,Bubba Franks,00-0019644,GB,0.0,241.0,0.0,241,4.0,82.1
2003,TE,Jason Witten,00-0022127,DAL,0.0,347.0,0.0,347,1.0,75.7
2003,TE,Mark Campbell,00-0002586,BUF,0.0,339.0,0.0,339,1.0,73.9
2003,TE,Antonio Gates,00-0021547,LAC,0.0,389.0,0.0,389,2.0,72.9
2003,TE,Matt Schobel,00-0021084,CIN,0.0,332.0,0.0,332,2.0,69.2
2003,TE,Jerry Porter,00-0019703,LV,1.0,361.0,10.0,371,1.0,69.1
2003,TE,Dallas Clark,00-0022165,IND,0.0,340.0,0.0,340,1.0,69.0
2003,TE,Christian Fauria,00-0005101,NE,0.0,285.0,0.0,285,2.0,68.5
2003,TE,Ernie Conwell,00-0003400,NO,0.0,290.0,0.0,290,2.0,67.0
2003,TE,Brandon Manumaleuna,00-0020342,LAR,4.0,238.0,15.0,253,2.0,66.3
2003,TE,L.J. Smith,00-0022126,PHI,0.0,321.0,0.0,321,1.0,65.1
2003,TE,Doug Jolley,00-0021183,LV,0.0,250.0,0.0,250,1.0,62.0
2003,TE,Kyle Brady,00-0001661,JAC,0.0,281.0,0.0,281,1.0,59.1
2003,TE,Chad Lewis,00-0009842,PHI,0.0,293.0,0.0,293,1.0,58.3
2003,TE,Terry Jones,00-0021268,BAL,0.0,159.0,0.0,159,3.0,52.9
2003,TE,Ken Dilger,00-0004294,TB,0.0,244.0,0.0,244,1.0,52.4
2003,TE,Casey Fitzsimmons,00-0021525,DET,0.0,160.0,0.0,160,2.0,51.0
2003,TE,Wesley Walls,00-0017109,GB,0.0,222.0,0.0,222,1.0,48.2
2003,TE,Frank Wycheck,00-0018343,TEN,0.0,165.0,0.0,165,2.0,45.5
2003,TE,Dan Campbell,00-0002565,DAL,0.0,195.0,0.0,195,1.0,45.5
2003,TE,Tony Stewart,00-0020268,CIN,0.0,212.0,0.0,212,0.0,42.2
2003,TE,George Wrighster,00-0021980,JAC,0.0,150.0,0.0,150,2.0,40.0
2003,TE,Kris Mangum,00-0010333,CAR,0.0,199.0,0.0,199,0.0,36.9
2003,TE,Justin Peelle,00-0021227,LAC,0.0,133.0,0.0,133,1.0,35.3
2003,TE,David Martin,00-0020332,GB,0.0,79.0,0.0,79,2.0,32.9
2003,TE,Teyo Johnson,00-0022051,LV,0.0,128.0,0.0,128,1.0,32.8
2003,TE,Marcellus Rivers,00-0020187,NYG,0.0,155.0,0.0,155,0.0,32.5
2003,TE,James Hodgins,00-0007546,ARI,2.0,58.0,6.0,64,2.0,32.4
2003,TE,Steve Heiden,00-0007213,CLE,0.0,134.0,0.0,134,0.0,31.4
2003,TE,Jay Riemersma,00-0013728,PIT,0.0,138.0,0.0,138,1.0,29.8
2003,TE,Darnell Sanders,00-0021241,CLE,0.0,95.0,0.0,95,1.0,28.5
2003,TE,Chris Baker,00-0021213,NYJ,0.0,137.0,0.0,137,0.0,27.7
2003,TE,Visanthe Shiancoe,00-0022054,NYG,0.0,56.0,0.0,56,2.0,27.6
2003,TE,Dave Moore,00-0011551,BUF,0.0,82.0,0.0,82,2.0,27.2
2003,TE,Reggie Kelly,00-0009119,CIN,0.0,81.0,0.0,81,1.0,27.1
2003,TE,Shad Meier,00-0020476,TEN,0.0,159.0,0.0,159,0.0,26.9
2003,TE,Jason Dunn,00-0004637,KC,0.0,35.0,0.0,35,3.0,26.5
2003,TE,Keith Heinrich,00-0021287,CLE,0.0,64.0,0.0,64,2.0,26.4
2003,TE,Todd Yoder,00-0019127,TB,0.0,68.0,0.0,68,2.0,25.8
2003,TE,Aaron Walker,00-0022060,SF,0.0,116.0,0.0,116,1.0,25.6
2003,TE,Bobby Wade,00-0022144,CHI,5.0,137.0,14.0,151,0.0,25.1
2003,TE,Steve Bush,00-0002380,ARI,0.0,71.0,0.0,71,1.0,24.1
2003,TE,Donald Lee,00-0021929,MIA,0.0,110.0,0.0,110,1.0,24.0
2003,TE,Cameron Cleeland,00-0003103,LAR,2.0,145.0,-5.0,140,0.0,24.0
2003,TE,Jerame Tuman,00-0016677,PIT,0.0,113.0,0.0,113,0.0,23.3
2003,TE,Jermaine Wiggins,00-0017644,CAR,0.0,80.0,0.0,80,1.0,22.0
2003,TE,Josh Norman,00-0020828,LAC,0.0,72.0,0.0,72,1.0,19.2
2003,TE,Dustin Lyman,00-0019464,CHI,0.0,80.0,0.0,80,0.0,19.0
2003,TE,Rickey Dudley,00-0004574,TB,0.0,42.0,0.0,42,1.0,17.2
2003,TE,Brian Kozlowski,00-0009443,ATL,0.0,87.0,0.0,87,0.0,16.7
2003,TE,Jabari Holloway,00-0020373,HOU,0.0,84.0,0.0,84,0.0,16.4
2003,TE,Zeron Flemister,00-0019290,WAS,0.0,89.0,0.0,89,0.0,15.9
2003,TE,Jerramy Stevens,00-0021159,SEA,0.0,72.0,0.0,72,0.0,13.2
2003,TE,O.J. Santiago,00-0014350,LV,0.0,69.0,0.0,69,0.0,11.9
2003,TE,Walter Rasby,00-0013422,NO,0.0,55.0,0.0,55,0.0,11.5
2003,TE,Robert Royal,00-0021273,WAS,0.0,48.0,0.0,48,0.0,9.8
2003,TE,Will Heller,00-0021756,TB,0.0,15.0,0.0,15,1.0,9.5
2003,TE,Mark Bruener,00-0002102,PIT,0.0,12.0,0.0,12,1.0,9.2
2003,TE,Ryan Neufeld,00-0018578,BUF,1.0,41.0,14.0,55,0.0,8.5
2003,TE,Mike Seidman,00-0022129,CAR,0.0,35.0,0.0,35,0.0,8.5
2003,TE,Jeb Putzier,00-0021100,DEN,0.0,34.0,0.0,34,0.0,7.4
2003,TE,Byron Chamberlain,00-0002861,WAS,0.0,29.0,0.0,29,0.0,6.9
2003,TE,Chris Luzar,00-0021090,JAC,0.0,30.0,0.0,30,0.0,6.0
2003,TE,Patrick Hape,00-0006804,DEN,0.0,30.0,0.0,30,0.0,6.0
2003,TE,Joe Dean Davenport,00-0019065,IND,0.0,23.0,0.0,23,0.0,5.3
2003,TE,Kevin Ware,00-0021586,WAS,0.0,17.0,0.0,17,0.0,4.7
2003,TE,Billy Baber,00-0020274,KC,0.0,20.0,0.0,20,0.0,3.0
2003,TE,Aaron Shea,00-0019564,CLE,0.0,9.0,0.0,9,0.0,2.9
2003,TE,Stephen Alexander,00-0000166,LAC,0.0,0.0,0.0,0,0.0,2.0
2003,TE,Stephen Trejo,00-0020094,DET,0.0,2.0,0.0,2,0.0,1.2
2003,TE,James Whalen,00-0019569,DAL,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Mike Bartrum,00-0000849,PHI,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Randal Williams,00-0019919,DAL,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Tony McGee,00-0010859,DAL,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Ryan Hannam,00-0021282,SEA,0.0,0.0,0.0,0,0.0,0.0
2003,TE,John Jones,00-0019404,BAL,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Matt Murphy,00-0021352,HOU,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Mike Banks,00-0021103,ARI,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Sean Berton,00-0021636,MIN,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Zach Hilton,00-0021712,NO,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Kori Dickerson,00-0020798,PHI,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Nate Jackson,00-0020617,DEN,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Rashod Kent,00-0021018,HOU,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Fred Baxter,00-0000911,NE,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Bradford Banta,00-0000727,DET,0.0,0.0,0.0,0,0.0,0.0
2003,TE,John Owens,00-0021255,DET,0.0,0.0,0.0,0,0.0,0.0
2003,TE,John Gilmore,00-0021304,CHI,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Brian Jennings,00-0019548,SF,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Brad St. Louis,00-0019681,CIN,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Richard Angulo,00-0022041,MIN,0.0,0.0,0.0,0,0.0,0.0
2003,TE,Mike Leach,00-0019435,DEN,0.0,0.0,0.0,0,0.0,0.0
2003,WR,Randy Moss,00-0011754,MIN,6.0,1632.0,18.0,1650,17.0,376.0
2003,WR,Torry Holt,00-0007681,LAR,1.0,1696.0,5.0,1701,12.0,359.1
2003,WR,Chad Johnson,00-0008442,TB,0.0,1355.0,0.0,1355,10.0,285.5
2003,WR,Anquan Boldin,00-0022084,ARI,5.0,1377.0,40.0,1417,8.0,282.7
2003,WR,Hines Ward,00-0017162,PIT,11.0,1163.0,61.0,1224,10.0,277.4
2003,WR,Derrick Mason,00-0010500,TEN,3.0,1303.0,11.0,1314,8.0,274.4
2003,WR,Keenan McCardell,00-0010668,TB,0.0,1174.0,0.0,1174,8.0,247.4
2003,WR,Santana Moss,00-0020494,NYJ,10.0,1105.0,67.0,1172,10.0,247.2
2003,WR,Steve Smith,00-0020337,CAR,11.0,1110.0,42.0,1152,7.0,245.2
2003,WR,Terrell Owens,00-0012478,SF,3.0,1102.0,-2.0,1100,9.0,244.0
2003,WR,Laveranues Coles,00-0018958,WAS,10.0,1204.0,39.0,1243,6.0,242.3
2003,WR,Joe Horn,00-0007744,NO,2.0,973.0,15.0,988,10.0,237.4
2003,WR,Darrell Jackson,00-0019663,SEA,0.0,1137.0,0.0,1137,9.0,233.7
2003,WR,Chris Chambers,00-0020446,MIA,4.0,963.0,30.0,993,11.0,227.3
2003,WR,Peter Warrick,00-0019455,CIN,18.0,819.0,157.0,976,7.0,216.6
2003,WR,Isaac Bruce,00-0002099,LAR,2.0,981.0,17.0,998,5.0,201.4
2003,WR,David Boston,00-0001532,LAC,3.0,880.0,18.0,898,7.0,199.8
2003,WR,Amani Toomer,00-0016550,NYG,1.0,1057.0,5.0,1062,5.0,199.2
2003,WR,Reggie Wayne,00-0020498,IND,0.0,838.0,0.0,838,7.0,193.8
2003,WR,Rod Smith,00-0015290,DEN,10.0,845.0,98.0,943,3.0,189.2
2003,WR,Andre Johnson,00-0022044,HOU,5.0,976.0,-10.0,966,4.0,186.6
2003,WR,Koren Robinson,00-0020490,SEA,4.0,896.0,15.0,911,4.0,178.1
2003,WR,Eddie Kennison,00-0009163,KC,2.0,853.0,9.0,862,5.0,170.2
2003,WR,Justin McCareins,00-0020381,TEN,1.0,813.0,13.0,826,7.0,169.6
2003,WR,Plaxico Burress,00-0019642,PIT,1.0,860.0,-7.0,853,4.0,169.3
2003,WR,Peerless Price,00-0013232,ATL,2.0,838.0,3.0,841,3.0,166.1
2003,WR,Javon Walker,00-0021153,GB,2.0,716.0,1.0,717,9.0,164.7
2003,WR,Terry Glenn,00-0006043,DAL,3.0,754.0,55.0,809,5.0,162.9
2003,WR,Jerry Rice,00-0013639,LV,0.0,869.0,0.0,869,2.0,159.9
2003,WR,Rod Gardner,00-0020525,WAS,0.0,600.0,0.0,600,5.0,158.8
2003,WR,Jimmy Smith,00-0015218,JAC,0.0,805.0,0.0,805,4.0,158.5
2003,WR,Johnnie Morton,00-0011727,KC,8.0,740.0,94.0,834,4.0,157.4
2003,WR,Deion Branch,00-0021192,NE,1.0,803.0,11.0,814,3.0,156.4
2003,WR,Ike Hilliard,00-0007468,NYG,2.0,608.0,19.0,627,6.0,154.7
2003,WR,Muhsin Muhammad,00-0011795,CAR,2.0,837.0,-2.0,835,3.0,153.5
2003,WR,Dennis Northcutt,00-0019650,CLE,12.0,729.0,83.0,812,2.0,153.2
2003,WR,Bobby Shaw,00-0014729,BUF,0.0,732.0,0.0,732,4.0,151.2
2003,WR,Tai Streets,00-0015811,SF,0.0,595.0,0.0,595,7.0,148.5
2003,WR,Eric Moulds,00-0011770,BUF,0.0,780.0,0.0,780,1.0,148.0
2003,WR,Bobby Engram,00-0004915,SEA,0.0,637.0,0.0,637,6.0,147.7
2003,WR,Marty Booker,00-0001477,CHI,3.0,715.0,-7.0,708,4.0,146.8
2003,WR,Kevin Johnson,00-0008560,CLE,0.0,634.0,0.0,634,3.0,139.4
2003,WR,Donald Driver,00-0004541,GB,5.0,621.0,51.0,672,2.0,131.2
2003,WR,Josh Reed,00-0021166,BUF,3.0,588.0,38.0,626,2.0,130.6
2003,WR,Andre Davis,00-0021175,CLE,5.0,576.0,28.0,604,5.0,128.4
2003,WR,Dez White,00-0019660,CHI,2.0,583.0,13.0,596,3.0,126.6
2003,WR,Travis Taylor,00-0019721,BAL,11.0,632.0,62.0,694,3.0,126.4
2003,WR,Az-Zahir Hakim,00-0006627,DET,3.0,449.0,51.0,500,4.0,123.8
2003,WR,Jerome Pathon,00-0012637,NO,0.0,578.0,0.0,578,4.0,123.8
2003,WR,Keyshawn Johnson,00-0008561,TB,0.0,600.0,0.0,600,3.0,123.0
2003,WR,Curtis Conway,00-0003396,NYJ,0.0,640.0,0.0,640,2.0,122.0
2003,WR,Tim Brown,00-0002058,LV,0.0,567.0,0.0,567,2.0,120.7
2003,WR,David Givens,00-0021353,NE,0.0,510.0,0.0,510,6.0,119.0
2003,WR,Ashley Lelie,00-0021152,DEN,8.0,628.0,43.0,671,2.0,116.1
2003,WR,James Thrash,00-0016440,PHI,5.0,558.0,52.0,610,1.0,116.0
2003,WR,Joey Galloway,00-0005720,DAL,4.0,672.0,22.0,694,2.0,115.4
2003,WR,Troy Brown,00-0002068,NE,6.0,472.0,27.0,499,4.0,113.9
2003,WR,Robert Ferguson,00-0020428,GB,1.0,520.0,-8.0,512,4.0,113.2
2003,WR,Dane Looker,00-0019242,LAR,0.0,495.0,0.0,495,3.0,112.9
2003,WR,Marcus Robinson,00-0013888,BAL,0.0,451.0,0.0,451,6.0,112.1
2003,WR,Quincy Morgan,00-0020427,CLE,3.0,516.0,-4.0,512,3.0,107.2
2003,WR,Drew Bennett,00-0019976,TEN,0.0,504.0,0.0,504,4.0,107.0
2003,WR,Kelly Campbell,00-0020754,MIN,10.0,522.0,71.0,593,4.0,106.3
2003,WR,Antonio Bryant,00-0021191,DAL,2.0,550.0,0.0,550,2.0,106.0
2003,WR,Darnerien McCants,00-0020464,WAS,0.0,360.0,0.0,360,6.0,103.0
2003,WR,Todd Pinkston,00-0019606,PHI,1.0,575.0,-11.0,564,2.0,102.4
2003,WR,Freddie Mitchell,00-0020497,PHI,0.0,498.0,0.0,498,2.0,101.8
2003,WR,Troy Edwards,00-0004780,JAC,3.0,487.0,-9.0,478,3.0,100.8
2003,WR,Troy Walters,00-0019552,IND,1.0,456.0,6.0,462,3.0,100.2
2003,WR,Corey Bradford,00-0001627,HOU,0.0,460.0,0.0,460,4.0,94.0
2003,WR,Ricky Proehl,00-0013268,CAR,0.0,389.0,0.0,389,4.0,89.9
2003,WR,Donte' Stallworth,00-0021147,NO,1.0,485.0,3.0,488,3.0,89.8
2003,WR,Charles Lee,00-0019505,TB,2.0,432.0,14.0,446,2.0,89.6
2003,WR,Bill Schroeder,00-0014489,DET,0.0,397.0,0.0,397,2.0,87.7
2003,WR,Jabar Gaffney,00-0021163,HOU,1.0,402.0,13.0,415,2.0,87.5
2003,WR,Cedrick Wilson,00-0020452,SF,1.0,396.0,-4.0,392,2.0,86.4
2003,WR,David Terrell,00-0020513,CHI,1.0,361.0,4.0,365,1.0,85.5
2003,WR,Antwaan Randle El,00-0021190,PIT,15.0,364.0,75.0,439,1.0,85.2
2003,WR,Nate Burleson,00-0021999,MIN,0.0,455.0,0.0,455,2.0,84.5
2003,WR,Bryant Johnson,00-0022156,ARI,0.0,438.0,0.0,438,1.0,82.8
2003,WR,James McKnight,00-0010974,MIA,2.0,285.0,75.0,360,3.0,77.0
2003,WR,Kelley Washington,00-0022171,CIN,1.0,299.0,5.0,304,4.0,76.4
2003,WR,Brian Finneran,00-0005231,ATL,0.0,368.0,0.0,368,2.0,74.8
2003,WR,Tyrone Calico,00-0022087,TEN,1.0,297.0,5.0,302,4.0,74.2
2003,WR,Charles Rogers,00-0022072,DET,2.0,243.0,17.0,260,3.0,66.0
2003,WR,Scotty Anderson,00-0020370,DET,0.0,325.0,0.0,325,2.0,63.5
2003,WR,Eric Parker,00-0020904,LAC,3.0,244.0,21.0,265,3.0,62.5
2003,WR,Wayne Chrebet,00-0002962,NYJ,0.0,289.0,0.0,289,1.0,61.9
2003,WR,Derrius Thompson,00-0016373,MIA,0.0,359.0,0.0,359,0.0,61.9
2003,WR,Brandon Stokley,00-0015754,IND,0.0,211.0,0.0,211,3.0,61.1
2003,WR,Justin Gage,00-0021982,CHI,0.0,338.0,0.0,338,2.0,60.8
2003,WR,Tim Carter,00-0021174,NYG,0.0,309.0,0.0,309,0.0,56.9
2003,WR,Kassim Osgood,00-0021570,LAC,0.0,278.0,0.0,278,2.0,52.8
2003,WR,Bryan Gilmore,00-0019302,ARI,1.0,208.0,0.0,208,2.0,49.8
2003,WR,Brandon Lloyd,00-0022097,SF,0.0,212.0,0.0,212,2.0,49.2
2003,WR,Chris Doering,00-0004386,PIT,0.0,240.0,0.0,240,1.0,48.0
2003,WR,Bethel Johnson,00-0021993,NE,1.0,209.0,-12.0,197,2.0,47.7
2003,WR,Matt Hatchette,00-0007103,JAC,0.0,203.0,0.0,203,2.0,47.3
2003,WR,Tim Dwight,00-0004673,LAC,9.0,193.0,88.0,281,0.0,40.1
2003,WR,Michael Lewis,00-0019600,NO,1.0,226.0,2.0,228,1.0,38.8
2003,WR,Ed McCaffrey,00-0010650,DEN,0.0,195.0,0.0,195,0.0,38.5
2003,WR,Nate Poole,00-0020021,ARI,0.0,177.0,0.0,177,1.0,36.7
2003,WR,David Tyree,00-0021927,NYG,1.0,211.0,-9.0,202,0.0,36.2
2003,WR,Pat Johnson,00-0008598,WAS,0.0,170.0,0.0,170,1.0,36.0
2003,WR,Joe Jerevicius,00-0008962,TB,0.0,118.0,0.0,118,2.0,35.8
2003,WR,Cortez Hankton,00-0021460,JAC,0.0,166.0,0.0,166,0.0,33.6
2003,WR,Frank Sanders,00-0014328,BAL,0.0,170.0,0.0,170,0.0,31.0
2003,WR,J.J. Stokes,00-0015751,JAC,0.0,154.0,0.0,154,0.0,30.4
2003,WR,Antonio Freeman,00-0005562,GB,0.0,141.0,0.0,141,0.0,28.1
2003,WR,Jimmy Farris,00-0019905,ATL,0.0,100.0,0.0,100,2.0,28.0
2003,WR,Alvis Whitted,00-0017611,LV,6.0,106.0,37.0,143,1.0,27.3
2003,WR,Marc Boerigter,00-0020583,KC,0.0,158.0,0.0,158,0.0,26.8
2003,WR,Dedric Ward,00-0017160,BAL,0.0,106.0,0.0,106,1.0,23.6
2003,WR,David Patten,00-0012642,NE,1.0,140.0,4.0,144,0.0,23.4
2003,WR,Quentin McCord,00-0020340,ATL,2.0,121.0,2.0,123,0.0,21.3
2003,WR,Karl Williams,00-0017847,TB,1.0,114.0,2.0,116,0.0,20.6
2003,WR,Jermaine Lewis,00-0009869,JAC,1.0,100.0,6.0,106,1.0,20.6
2003,WR,Derick Armstrong,00-0021406,HOU,0.0,75.0,0.0,75,1.0,20.5
2003,WR,Reche Caldwell,00-0021176,LAC,5.0,80.0,39.0,119,0.0,19.9
2003,WR,Jonathan Carter,00-0020343,NYJ,0.0,93.0,0.0,93,1.0,19.3
2003,WR,Andre King,00-0020415,CLE,0.0,88.0,0.0,88,0.0,17.8
2003,WR,Aaron Moorehead,00-0021780,IND,0.0,101.0,0.0,101,0.0,17.1
2003,WR,Shaun McDonald,00-0021981,LAR,2.0,62.0,7.0,69,0.0,16.9
2003,WR,Dondre Gilliam,00-0020030,LAC,0.0,95.0,0.0,95,0.0,15.5
2003,WR,Greg Lewis,00-0021508,PHI,0.0,95.0,0.0,95,0.0,15.5
2003,WR,Alex Bannister,00-0020361,SEA,0.0,61.0,0.0,61,1.0,15.1
2003,WR,Clarence Coleman,00-0021028,BUF,0.0,69.0,0.0,69,0.0,14.9
2003,WR,Kevin Lockett,00-0010007,NYJ,0.0,76.0,0.0,76,0.0,12.6
2003,WR,Kevin Swayne,00-0015959,NYJ,0.0,29.0,0.0,29,1.0,10.9
2003,WR,Shawn Jefferson,00-0008313,DET,1.0,46.0,3.0,49,0.0,10.9
2003,WR,Willie Ponder,00-0021923,NYG,0.0,35.0,0.0,35,0.0,10.5
2003,WR,Jimmy Redmond,00-0019975,JAC,0.0,67.0,0.0,67,0.0,9.7
2003,WR,Reggie Barlow,00-0000765,TB,0.0,27.0,0.0,27,1.0,9.7
2003,WR,Jason McAddley,00-0021094,ARI,0.0,53.0,0.0,53,0.0,9.3
2003,WR,Oronde Gadsden,00-0005668,MIA,0.0,48.0,0.0,48,0.0,8.8
2003,WR,David Kircus,00-0021973,DET,0.0,53.0,0.0,53,0.0,8.3
2003,WR,Eddie Berlin,00-0020485,TEN,0.0,50.0,0.0,50,1.0,8.0
2003,WR,Ahmad Merritt,00-0019510,CHI,0.0,50.0,0.0,50,0.0,8.0
2003,WR,Edell Shepherd,00-0020794,TB,0.0,38.0,0.0,38,0.0,7.8
2003,WR,Zuriel Smith,00-0022024,DAL,0.0,46.0,0.0,46,0.0,7.6
2003,WR,Chris Cole,00-0019661,DEN,2.0,36.0,8.0,44,0.0,7.4
2003,WR,Sam Aiken,00-0021915,BUF,0.0,35.0,0.0,35,0.0,6.5
2003,WR,Talman Gardner,00-0022111,NO,0.0,29.0,0.0,29,0.0,5.9
2003,WR,Kendall Newson,00-0021102,MIA,0.0,55.0,0.0,55,0.0,5.5
2003,WR,Kevin Curtis,00-0022001,LAR,0.0,13.0,0.0,13,0.0,5.3
2003,WR,Frisman Jackson,00-0020780,CLE,0.0,29.0,0.0,29,0.0,4.9
2003,WR,Kevin Walter,00-0021931,CIN,0.0,18.0,0.0,18,0.0,4.8
2003,WR,Karl Hankton,00-0006777,CAR,0.0,27.0,0.0,27,0.0,4.7
2003,WR,Lee Mays,00-0021309,PIT,0.0,17.0,0.0,17,0.0,3.7
2003,WR,Keenan Howry,00-0022032,MIN,0.0,15.0,0.0,15,0.0,3.5
2003,WR,Kevin Dyson,00-0004694,CAR,0.0,15.0,0.0,15,0.0,3.5
2003,WR,Cliff Russell,00-0021212,WAS,0.0,10.0,0.0,10,0.0,3.0
2003,WR,Kevin Kasper,00-0020256,ARI,1.0,23.0,-4.0,19,0.0,2.9
2003,WR,Doug Gabriel,00-0022102,LV,0.0,17.0,0.0,17,0.0,2.7
2003,WR,Ron Johnson,00-0021242,BAL,0.0,12.0,0.0,12,0.0,2.2
2003,WR,Adrian Madise,00-0021921,DEN,1.0,10.0,10.0,20,0.0,2.0
2003,WR,Larry Foster,00-0019231,ARI,0.0,7.0,0.0,7,0.0,1.7
2003,WR,Antonio Brown,00-0021425,BUF,1.0,0.0,17.0,17,0.0,1.7
2003,WR,Derrick Lewis,00-0020735,NO,0.0,7.0,0.0,7,0.0,1.7
2003,WR,Arnaz Battle,00-0022064,SF,2.0,0.0,14.0,14,0.0,1.4
2003,WR,Billy McMullen,00-0022135,PHI,0.0,2.0,0.0,2,0.0,1.2
2003,WR,Eddie Drummond,00-0020692,DET,1.0,0.0,1.0,1,0.0,0.1
2003,WR,Walter Young,00-0021886,CAR,0.0,0.0,0.0,0,0.0,0.0
2003,WR,Jake Schifino,00-0021264,TEN,0.0,0.0,0.0,0,0.0,0.0
