PickOrder,DraftPos,DraftScore,MinVal,MaxVal,StdDev,count
"('WR', 'TE', 'WR', 'RB', 'WR', 'RB', 'QB', 'FLEX')",5,0.9266741560413165,0.872071437232162,0.9656709832417312,0.017080953185689578,413
"('TE', 'RB', 'WR', 'QB', 'RB', 'WR', 'WR', 'FLEX')",4,0.9328436183512366,0.8876649760672465,0.9656473678183309,0.0143693965465879,374
"('WR', 'TE', 'QB', 'RB', 'WR', 'RB', 'WR', 'FLEX')",4,0.9339691004752255,0.8942459950386858,0.9656288644407888,0.015739500713404766,395
"('WR', 'WR', 'TE', 'RB', 'RB', 'WR', 'QB', 'FLEX')",5,0.9180296863759078,0.8725348814489061,0.9655715828032898,0.015001189951614093,405
"('RB', 'QB', 'TE', 'RB', 'WR', 'WR', 'WR', 'FLEX')",2,0.9212014498578645,0.8941118706790694,0.9655652911267772,0.01403817597903488,398
"('RB', 'WR', 'WR', 'TE', 'WR', 'RB', 'QB', 'FLEX')",5,0.9164237396497594,0.8806202468241008,0.9655370483931145,0.014238681416064715,361
"('RB', 'TE', 'WR', 'RB', 'WR', 'QB', 'WR', 'FLEX')",5,0.9234668433080435,0.8846770349277437,0.9655355864951093,0.016242666203910208,408
"('TE', 'RB', 'WR', 'RB', 'WR', 'QB', 'WR', 'FLEX')",4,0.932231851135957,0.8979867790514597,0.9655335486647473,0.014485987086328969,389
"('WR', 'TE', 'RB', 'RB', 'WR', 'WR', 'QB', 'FLEX')",5,0.9275010707229313,0.8887235577347115,0.9655296966655806,0.017451727259346548,403
"('WR', 'WR', 'QB', 'WR', 'TE', 'RB', 'RB', 'FLEX')",1,0.9139010193419109,0.8710233860373211,0.9655145238963645,0.019591568133998028,407
"('WR', 'WR', 'QB', 'TE', 'WR', 'RB', 'RB', 'FLEX')",2,0.9218749427400493,0.8784879967726703,0.9655052785754179,0.015159937831479408,372
"('WR', 'RB', 'TE', 'RB', 'WR', 'QB', 'WR', 'FLEX')",4,0.9259851504802739,0.9020645363273527,0.9654881410663013,0.011950486075305697,392
"('RB', 'TE', 'WR', 'WR', 'RB', 'QB', 'WR', 'FLEX')",3,0.9208253954203376,0.8817841598800666,0.9654718487465439,0.016173563233444307,380
"('WR', 'TE', 'RB', 'RB', 'WR', 'QB', 'WR', 'FLEX')",4,0.9337411703610279,0.9031458599959923,0.9654494157054966,0.013726706807391834,403
"('TE', 'WR', 'WR', 'RB', 'WR', 'RB', 'QB', 'FLEX')",5,0.92820173185223,0.8874240984602939,0.9654451313472785,0.016562283786257216,419
"('WR', 'RB', 'TE', 'WR', 'QB', 'RB', 'WR', 'FLEX')",2,0.9229260635761874,0.8866559086568018,0.9654375546651394,0.016299897404858474,394
"('TE', 'WR', 'RB', 'RB', 'QB', 'WR', 'WR', 'FLEX')",4,0.9342974356084816,0.8974252322555288,0.9654363966699364,0.014195062483882321,411
"('TE', 'RB', 'WR', 'WR', 'RB', 'QB', 'WR', 'FLEX')",1,0.9293465569839023,0.8959116320289267,0.9654302442715317,0.010772441641691482,417
"('TE', 'WR', 'RB', 'RB', 'QB', 'WR', 'WR', 'FLEX')",3,0.9313900554959488,0.8898071909218553,0.9654180082742935,0.015103821449491168,383
"('RB', 'TE', 'WR', 'QB', 'RB', 'WR', 'WR', 'FLEX')",2,0.9260543216575152,0.8843688179604252,0.9654081977716275,0.015198235981460112,388
"('RB', 'QB', 'TE', 'WR', 'RB', 'WR', 'WR', 'FLEX')",5,0.9143614074521925,0.882798625563008,0.9653960495609633,0.014410229191321011,426
"('WR', 'WR', 'RB', 'QB', 'TE', 'RB', 'WR', 'FLEX')",2,0.920460555995959,0.8921934405768001,0.9653864616057101,0.01369474112444004,425
"('WR', 'QB', 'WR', 'RB', 'TE', 'WR', 'RB', 'FLEX')",3,0.906938684523613,0.8752462121757679,0.965348944674113,0.010101270424382249,366
"('WR', 'WR', 'WR', 'TE', 'QB', 'RB', 'RB', 'FLEX')",4,0.9192876736955515,0.8838768566849077,0.965344333383612,0.014315644563228157,386
"('RB', 'QB', 'WR', 'TE', 'RB', 'WR', 'WR', 'FLEX')",4,0.919945184258046,0.8844011731849781,0.9653319453605743,0.012814296431579601,400
"('WR', 'RB', 'TE', 'RB', 'QB', 'WR', 'WR', 'FLEX')",5,0.9171316587568633,0.8883846883209353,0.9653262239602269,0.01338136003455465,405
"('WR', 'TE', 'RB', 'RB', 'QB', 'WR', 'WR', 'FLEX')",1,0.9166697215443967,0.8696413944626642,0.9653195218712537,0.01622378598302447,383
"('TE', 'WR', 'WR', 'QB', 'RB', 'WR', 'RB', 'FLEX')",5,0.9183612462827009,0.8732426407369431,0.9653135128323874,0.017198571738578416,384
"('WR', 'TE', 'RB', 'RB', 'WR', 'QB', 'WR', 'FLEX')",5,0.927673543324488,0.8911429421972854,0.9653032746364255,0.015997316464229094,408
"('RB', 'WR', 'QB', 'TE', 'WR', 'RB', 'WR', 'FLEX')",4,0.923274045139959,0.888254272541552,0.9653029821499342,0.013324174080331668,401
"('WR', 'TE', 'QB', 'WR', 'RB', 'WR', 'RB', 'FLEX')",3,0.9181840135241776,0.8771525588575635,0.9652848725400898,0.01679174729265799,385
"('WR', 'WR', 'RB', 'QB', 'TE', 'WR', 'RB', 'FLEX')",3,0.9089397690346767,0.8809473740778903,0.9652842731405833,0.010867325227436152,405
"('WR', 'WR', 'TE', 'WR', 'QB', 'RB', 'RB', 'FLEX')",4,0.9202829009879173,0.8787096230866049,0.9652800871312893,0.0147691716000798,397
"('WR', 'TE', 'RB', 'RB', 'WR', 'WR', 'QB', 'FLEX')",1,0.9176076242181012,0.8793965501795025,0.9652772539602475,0.015872991254522933,387
"('RB', 'WR', 'WR', 'QB', 'TE', 'RB', 'WR', 'FLEX')",2,0.9161936652520285,0.884976253745119,0.965265248925084,0.01389813037847832,404
"('WR', 'WR', 'TE', 'RB', 'QB', 'WR', 'RB', 'FLEX')",2,0.9228893125980588,0.8900923934780309,0.9652553436269238,0.01574318855185359,446
"('WR', 'WR', 'WR', 'RB', 'RB', 'QB', 'TE', 'FLEX')",3,0.9263530151036754,0.885897817852769,0.9652506175838066,0.011930644319244295,386
"('TE', 'RB', 'WR', 'QB', 'WR', 'RB', 'WR', 'FLEX')",2,0.9317026458596177,0.8834717489051586,0.9652298748125471,0.014651203389778529,380
"('RB', 'WR', 'TE', 'WR', 'RB', 'QB', 'WR', 'FLEX')",5,0.9164238711132241,0.8835604835682667,0.9652285368979472,0.01382185349651115,416
"('TE', 'RB', 'WR', 'WR', 'WR', 'RB', 'QB', 'FLEX')",2,0.933529891551258,0.883193105676844,0.9651788466574115,0.01422346776099465,410
"('WR', 'RB', 'QB', 'TE', 'WR', 'RB', 'WR', 'FLEX')",4,0.9243042470566412,0.8873023227600123,0.9651783725960266,0.013945993741256416,430
"('WR', 'TE', 'QB', 'WR', 'RB', 'RB', 'WR', 'FLEX')",1,0.913755281402251,0.881465785956025,0.965169530808811,0.01726733937767994,364
"('TE', 'WR', 'WR', 'RB', 'RB', 'WR', 'QB', 'FLEX')",4,0.9345758650919628,0.8914708490080191,0.9651411523944071,0.015299197884074751,401
"('WR', 'QB', 'TE', 'RB', 'RB', 'WR', 'WR', 'FLEX')",1,0.9210064693046499,0.8639226019478683,0.9651334828936544,0.015300526208070531,411
"('WR', 'RB', 'WR', 'QB', 'TE', 'RB', 'WR', 'FLEX')",2,0.9206760006590832,0.8893384728137618,0.9651198942883762,0.013080233405636046,393
"('RB', 'TE', 'WR', 'QB', 'WR', 'RB', 'WR', 'FLEX')",4,0.9288559006973477,0.8859528327048041,0.9651179727738398,0.016877930501567162,398
"('WR', 'TE', 'WR', 'QB', 'RB', 'WR', 'RB', 'FLEX')",1,0.9127426821941826,0.8795817107321108,0.9651145502805815,0.01611759106866541,386
"('WR', 'RB', 'TE', 'WR', 'RB', 'QB', 'WR', 'FLEX')",2,0.9265575784512179,0.8905838677601191,0.9651101427901463,0.013720121024451342,402
"('RB', 'WR', 'TE', 'RB', 'QB', 'WR', 'WR', 'FLEX')",5,0.9183445505415089,0.8855703393439316,0.9650889378508956,0.014097442520836037,397
"('TE', 'RB', 'RB', 'WR', 'WR', 'WR', 'QB', 'FLEX')",5,0.9234626716624389,0.8725232438594854,0.9650843346420096,0.016904084533541024,356
"('TE', 'QB', 'WR', 'RB', 'WR', 'RB', 'WR', 'FLEX')",4,0.9334606985401857,0.8888339473564142,0.9650585683045737,0.015474930552403275,416
"('WR', 'WR', 'RB', 'QB', 'TE', 'RB', 'WR', 'FLEX')",5,0.9205032280144719,0.8807783833689264,0.9650559011028002,0.01279349565531947,370
"('TE', 'WR', 'QB', 'WR', 'RB', 'RB', 'WR', 'FLEX')",2,0.9353129640145931,0.8967915013822798,0.9650284056211864,0.01338739982355158,422
"('TE', 'QB', 'WR', 'WR', 'RB', 'WR', 'RB', 'FLEX')",2,0.9292081802493218,0.8786872552820038,0.9650245622397374,0.01361763511712684,434
"('QB', 'TE', 'RB', 'WR', 'RB', 'WR', 'WR', 'FLEX')",3,0.9188904493392631,0.8778685179252799,0.9650228019409965,0.01655873014654107,401
"('RB', 'WR', 'TE', 'RB', 'WR', 'QB', 'WR', 'FLEX')",2,0.9245608241810414,0.8928423302521368,0.9650180580897917,0.013417066607785678,404
"('TE', 'WR', 'RB', 'WR', 'RB', 'QB', 'WR', 'FLEX')",2,0.9375564111443656,0.8964225208453331,0.9650148693038824,0.012499242378467779,372
"('WR', 'WR', 'TE', 'RB', 'RB', 'WR', 'QB', 'FLEX')",2,0.9298509934409392,0.8990342835713813,0.9650070645020633,0.01210852399054693,414
"('RB', 'TE', 'QB', 'WR', 'RB', 'WR', 'WR', 'FLEX')",3,0.9222426827175214,0.8833479879155626,0.9649678517764602,0.016089892559967598,390
"('WR', 'QB', 'WR', 'TE', 'WR', 'RB', 'RB', 'FLEX')",3,0.9140751503869561,0.8796554924982417,0.9649563654945665,0.013651023479857657,381
"('WR', 'WR', 'TE', 'RB', 'WR', 'RB', 'QB', 'FLEX')",2,0.9283629541868081,0.8981870788450098,0.9649529283087032,0.014651707777920043,387
"('RB', 'WR', 'TE', 'RB', 'QB', 'WR', 'WR', 'FLEX')",4,0.926167647965658,0.8960345574536219,0.9649221650158258,0.012975631324099684,441
"('WR', 'WR', 'RB', 'TE', 'WR', 'RB', 'QB', 'FLEX')",4,0.9250251747736407,0.8855180583969166,0.9649210919710833,0.012818826666128387,388
"('TE', 'RB', 'WR', 'WR', 'RB', 'QB', 'WR', 'FLEX')",2,0.9360507141535287,0.8815262303189125,0.9649161985687167,0.013764835808846874,408
"('QB', 'WR', 'TE', 'WR', 'RB', 'RB', 'WR', 'FLEX')",1,0.9056145822723336,0.8711431663827535,0.9649080023018899,0.017067604562157293,413
"('RB', 'WR', 'WR', 'WR', 'RB', 'TE', 'QB', 'FLEX')",4,0.9237112986483197,0.8896568832833824,0.9648977668346977,0.010676475350892743,392
"('RB', 'WR', 'WR', 'TE', 'RB', 'WR', 'QB', 'FLEX')",2,0.9215328605803719,0.893705611032202,0.9648943462403449,0.011074594807930434,405
"('RB', 'TE', 'RB', 'WR', 'WR', 'WR', 'QB', 'FLEX')",5,0.922615291292013,0.8830487793026927,0.9648934925850434,0.017049818924662882,407
"('WR', 'RB', 'TE', 'WR', 'QB', 'RB', 'WR', 'FLEX')",4,0.9237614352580118,0.886617511996613,0.9648929385791901,0.015114049569179623,422
"('WR', 'TE', 'WR', 'RB', 'RB', 'WR', 'QB', 'FLEX')",1,0.9219459839956564,0.8687657218880339,0.9648876067076428,0.0159201438305068,409
"('WR', 'WR', 'TE', 'QB', 'RB', 'WR', 'RB', 'FLEX')",2,0.9233729669944797,0.8801579771429751,0.9648734713450672,0.015415850664577272,435
"('WR', 'RB', 'QB', 'TE', 'RB', 'WR', 'WR', 'FLEX')",1,0.9117817720901439,0.8832495826828118,0.9648714587113606,0.011966581377463032,380
"('RB', 'WR', 'TE', 'WR', 'RB', 'WR', 'QB', 'FLEX')",5,0.917060358066653,0.883183619026776,0.9648590512930306,0.01375727901174835,396
"('TE', 'WR', 'WR', 'QB', 'RB', 'WR', 'RB', 'FLEX')",1,0.9260742833886004,0.896705417177937,0.9648438841292916,0.013349824121213539,398
"('TE', 'WR', 'WR', 'WR', 'RB', 'QB', 'RB', 'FLEX')",1,0.9275631306589903,0.8969643084597374,0.9648334874183597,0.013533375284548859,422
"('WR', 'RB', 'WR', 'WR', 'TE', 'RB', 'QB', 'FLEX')",4,0.9222828446386059,0.8919731385852153,0.964825433571887,0.012126565515370903,390
"('WR', 'WR', 'TE', 'RB', 'WR', 'RB', 'QB', 'FLEX')",1,0.9166355982345857,0.8842907579194456,0.9648127246464929,0.01727368851365333,404
"('TE', 'RB', 'WR', 'WR', 'WR', 'RB', 'QB', 'FLEX')",1,0.9231550078000409,0.8903019641478563,0.9648105053207697,0.013519095957901827,398
"('TE', 'QB', 'WR', 'WR', 'RB', 'RB', 'WR', 'FLEX')",2,0.9339509559326254,0.8860028296128535,0.9648072508376854,0.014041674952718524,407
"('WR', 'TE', 'RB', 'QB', 'RB', 'WR', 'WR', 'FLEX')",2,0.9295830263683293,0.8900987840335822,0.9648059975581431,0.014459002064909798,373
"('RB', 'WR', 'RB', 'TE', 'QB', 'WR', 'WR', 'FLEX')",2,0.9171804321599534,0.8949139610323906,0.964772791557685,0.011604592361607529,432
"('RB', 'WR', 'WR', 'RB', 'QB', 'TE', 'WR', 'FLEX')",5,0.9155713875153713,0.886178722570039,0.9647555764543353,0.010141790225140754,392
"('TE', 'RB', 'QB', 'RB', 'WR', 'WR', 'WR', 'FLEX')",3,0.9293798266939042,0.8829194262395682,0.964744201724549,0.014488447134938902,400
"('WR', 'QB', 'TE', 'WR', 'RB', 'RB', 'WR', 'FLEX')",1,0.9140238844594256,0.8706877424140497,0.9647199599700523,0.017216049642591765,386
"('WR', 'WR', 'QB', 'RB', 'TE', 'RB', 'WR', 'FLEX')",2,0.9218114751624548,0.8875094862429365,0.9647063497673002,0.012697157581734474,370
"('RB', 'TE', 'WR', 'QB', 'RB', 'WR', 'WR', 'FLEX')",3,0.9243310946593951,0.8853891352254676,0.9646938902523567,0.016445124649270382,410
"('RB', 'TE', 'QB', 'WR', 'WR', 'RB', 'WR', 'FLEX')",5,0.9235589634815285,0.8827787905872149,0.964690291293281,0.018347559842319047,396
"('WR', 'RB', 'RB', 'TE', 'WR', 'QB', 'WR', 'FLEX')",3,0.9163756862199732,0.8916337061291926,0.9646792469095925,0.013060580184373713,397
"('WR', 'RB', 'RB', 'TE', 'QB', 'WR', 'WR', 'FLEX')",3,0.9158416490817898,0.8891215276230132,0.964665529105167,0.011150800169299722,423
"('TE', 'WR', 'RB', 'WR', 'RB', 'WR', 'QB', 'FLEX')",3,0.930055182186241,0.8839232801607263,0.9646641897421518,0.01468040363769678,397
"('WR', 'TE', 'RB', 'WR', 'RB', 'WR', 'QB', 'FLEX')",2,0.9299125879149915,0.8910837021285869,0.964658860400489,0.014765229825226843,406
"('WR', 'TE', 'WR', 'WR', 'QB', 'RB', 'RB', 'FLEX')",4,0.9269897045302965,0.8873883610077511,0.9646472791896604,0.016285381064171982,389
"('TE', 'RB', 'WR', 'WR', 'WR', 'QB', 'RB', 'FLEX')",2,0.9282844770891256,0.8878342525417006,0.9646380195132702,0.01357265647515129,421
"('WR', 'WR', 'RB', 'TE', 'QB', 'RB', 'WR', 'FLEX')",4,0.9241690586039825,0.888602739845681,0.9646355155347048,0.01444896565017477,414
"('WR', 'TE', 'RB', 'RB', 'WR', 'WR', 'QB', 'FLEX')",2,0.9298554026420233,0.8914145327444164,0.9646319683498847,0.014983312064958107,412
"('RB', 'WR', 'TE', 'QB', 'WR', 'RB', 'WR', 'FLEX')",5,0.9189399867345246,0.882441990349881,0.9646291732131553,0.014105954517968755,399
"('TE', 'RB', 'WR', 'RB', 'WR', 'QB', 'WR', 'FLEX')",2,0.9358416259636457,0.8818988463181364,0.964628897802983,0.011836827325149934,416
"('RB', 'TE', 'QB', 'RB', 'WR', 'WR', 'WR', 'FLEX')",4,0.9284486863677378,0.8945713211575428,0.964628551227791,0.015253731858024413,409
"('TE', 'WR', 'QB', 'RB', 'WR', 'WR', 'RB', 'FLEX')",1,0.9267416424307345,0.8956978937978487,0.964617765844488,0.013283334600353667,395
"('WR', 'TE', 'QB', 'RB', 'RB', 'WR', 'WR', 'FLEX')",1,0.9187132126596322,0.8810426835988194,0.9646023179758121,0.01619534548361659,391
"('WR', 'WR', 'QB', 'TE', 'RB', 'WR', 'RB', 'FLEX')",1,0.9102000075591616,0.8823550144786256,0.9645898052238346,0.013740602695804632,424
"('RB', 'RB', 'QB', 'WR', 'WR', 'WR', 'TE', 'FLEX')",1,0.9064792474899773,0.8807639026582538,0.9645778395734365,0.008659004761741605,395
"('TE', 'QB', 'WR', 'RB', 'RB', 'WR', 'WR', 'FLEX')",4,0.9345191389717419,0.890047492770368,0.9645759646947163,0.014096954716237904,411
"('WR', 'QB', 'TE', 'RB', 'RB', 'WR', 'WR', 'FLEX')",2,0.9288625587035828,0.8951181796007035,0.964557024877313,0.013685614012473002,378
"('RB', 'RB', 'WR', 'WR', 'QB', 'WR', 'TE', 'FLEX')",4,0.9188782134172907,0.892059216876307,0.9645457833762698,0.010855065476453662,430
"('TE', 'RB', 'RB', 'WR', 'WR', 'QB', 'WR', 'FLEX')",5,0.9239377929275642,0.8795832533809176,0.9645410034537981,0.015787739109354704,377
"('WR', 'RB', 'RB', 'QB', 'WR', 'WR', 'TE', 'FLEX')",3,0.9199004615502855,0.8926122930075228,0.964536421600826,0.009907906608540969,385
"('WR', 'RB', 'WR', 'TE', 'WR', 'QB', 'RB', 'FLEX')",1,0.9081350157437565,0.8793572024548619,0.9645337406485263,0.013547683736535514,391
"('TE', 'RB', 'WR', 'WR', 'RB', 'WR', 'QB', 'FLEX')",4,0.9298834567906398,0.8824724115184199,0.9645183149736013,0.015716749293682525,411
"('RB', 'QB', 'WR', 'WR', 'TE', 'RB', 'WR', 'FLEX')",3,0.909320427113478,0.8781991494951388,0.964502347714853,0.013094649836896295,403
"('RB', 'WR', 'WR', 'TE', 'RB', 'QB', 'WR', 'FLEX')",5,0.9164779041136496,0.8784517986480437,0.9644843330813285,0.014344593459457752,423
"('TE', 'RB', 'QB', 'WR', 'WR', 'RB', 'WR', 'FLEX')",3,0.9275293129258756,0.875374916091606,0.9644717520683086,0.01676935977041047,374
"('TE', 'WR', 'WR', 'RB', 'QB', 'RB', 'WR', 'FLEX')",1,0.9267699691425765,0.8839011933147701,0.964468708513321,0.01388454006113503,404
"('WR', 'RB', 'TE', 'RB', 'WR', 'WR', 'QB', 'FLEX')",4,0.9256507591574492,0.894000092514292,0.9644652338867249,0.012630777795292498,395
"('TE', 'RB', 'WR', 'QB', 'WR', 'WR', 'RB', 'FLEX')",2,0.9277140130152628,0.8779578463728172,0.9644625629830987,0.014475646194351608,420
"('RB', 'TE', 'QB', 'WR', 'RB', 'WR', 'WR', 'FLEX')",2,0.923414778669599,0.8894828632143524,0.9643969670692439,0.014130699682265234,388
"('WR', 'TE', 'QB', 'RB', 'WR', 'RB', 'WR', 'FLEX')",2,0.9268735273172517,0.8877027027263317,0.9643800250325285,0.01643601740986172,405
"('RB', 'WR', 'QB', 'WR', 'TE', 'RB', 'WR', 'FLEX')",2,0.9164556895904789,0.8802300200796882,0.9643741808322579,0.01296254718748658,391
"('TE', 'WR', 'WR', 'RB', 'RB', 'QB', 'WR', 'FLEX')",4,0.9356751082180635,0.8978578856986692,0.9643611333000623,0.015218541168530096,403
"('TE', 'RB', 'WR', 'QB', 'RB', 'WR', 'WR', 'FLEX')",5,0.925218455816356,0.8794895843376627,0.9643558331663393,0.01759719160461048,420
"('WR', 'TE', 'RB', 'WR', 'WR', 'QB', 'RB', 'FLEX')",1,0.9128336786431941,0.880260089727019,0.9643495950053684,0.01717316720903736,397
"('QB', 'TE', 'WR', 'RB', 'WR', 'RB', 'WR', 'FLEX')",5,0.925541616578331,0.8731829238339838,0.964322370217153,0.017082524377898117,404
"('RB', 'RB', 'TE', 'QB', 'WR', 'WR', 'WR', 'FLEX')",2,0.9183557011207812,0.8900182345338694,0.9643213042828667,0.014063597692520838,398
"('WR', 'QB', 'TE', 'WR', 'RB', 'WR', 'RB', 'FLEX')",3,0.9125086804233037,0.8780116603322031,0.9642990741198006,0.015299378770279834,410
"('RB', 'TE', 'WR', 'RB', 'WR', 'QB', 'WR', 'FLEX')",4,0.9283941723338557,0.8856429696867937,0.9642764685542315,0.014983009396097384,401
"('TE', 'WR', 'QB', 'WR', 'WR', 'RB', 'RB', 'FLEX')",4,0.9279474882215614,0.8892143883913474,0.9642533979166704,0.015480172503871615,386
"('RB', 'RB', 'QB', 'TE', 'WR', 'WR', 'WR', 'FLEX')",3,0.9103423719070525,0.8745558140902147,0.9642370682196016,0.012369532717846644,380
"('WR', 'WR', 'WR', 'RB', 'QB', 'RB', 'TE', 'FLEX')",4,0.9269005085303568,0.8872730134608293,0.964228158883922,0.013628776768439751,440
"('WR', 'QB', 'RB', 'TE', 'WR', 'RB', 'WR', 'FLEX')",5,0.9181185867237426,0.8794293141442456,0.9642084027025645,0.013771693965683545,396
"('TE', 'QB', 'WR', 'RB', 'RB', 'WR', 'WR', 'FLEX')",5,0.9251079528034369,0.883676531704985,0.9641904637313504,0.017463508488395854,391
"('TE', 'RB', 'WR', 'RB', 'QB', 'WR', 'WR', 'FLEX')",5,0.924126019336664,0.8781861789741562,0.9641904637313504,0.016079481433748676,386
"('WR', 'TE', 'QB', 'WR', 'WR', 'RB', 'RB', 'FLEX')",5,0.9191957823314001,0.8739059362238982,0.9641838258659872,0.016984007340155687,369
"('WR', 'RB', 'WR', 'RB', 'TE', 'WR', 'QB', 'FLEX')",3,0.9171131327306827,0.8937914359952479,0.9641787170586036,0.00862781603076076,423
"('WR', 'WR', 'RB', 'WR', 'TE', 'QB', 'RB', 'FLEX')",1,0.9082815890839915,0.881674558288626,0.9641602524782188,0.013859716566232444,374
"('TE', 'RB', 'QB', 'RB', 'WR', 'WR', 'WR', 'FLEX')",2,0.9335678462036463,0.889270737967941,0.9641560386803746,0.012327891026960625,385
"('RB', 'WR', 'TE', 'WR', 'RB', 'QB', 'WR', 'FLEX')",2,0.9235076971768587,0.888543545594712,0.9641523904358646,0.013835716728668864,400
"('TE', 'WR', 'WR', 'RB', 'WR', 'QB', 'RB', 'FLEX')",1,0.9282091202258481,0.8937044895150899,0.964138271047962,0.013679850102067273,364
"('TE', 'QB', 'RB', 'RB', 'WR', 'WR', 'WR', 'FLEX')",1,0.9260336662838416,0.8925791036598031,0.9641231529002586,0.010875555584963503,402
"('RB', 'WR', 'WR', 'TE', 'RB', 'QB', 'WR', 'FLEX')",3,0.916501947815219,0.8766902585387394,0.9640762209817271,0.01275906711850854,380
"('RB', 'TE', 'QB', 'RB', 'WR', 'WR', 'WR', 'FLEX')",3,0.9212637227286805,0.8780557011722835,0.9640648503323329,0.016267954981750533,402
"('QB', 'RB', 'TE', 'WR', 'RB', 'WR', 'WR', 'FLEX')",5,0.9126499466989711,0.8730303016312517,0.9640621646313784,0.014129620996375087,422
"('WR', 'TE', 'RB', 'RB', 'QB', 'WR', 'WR', 'FLEX')",4,0.9336576945370813,0.900747130008904,0.9640460749221005,0.01476601199601232,411
"('RB', 'TE', 'QB', 'WR', 'WR', 'RB', 'WR', 'FLEX')",4,0.9289851640890032,0.8863528227877919,0.96403627743848,0.017423319099683168,402
"('RB', 'TE', 'RB', 'QB', 'WR', 'WR', 'WR', 'FLEX')",3,0.9191096462589112,0.8792669475761536,0.9640326758122945,0.015958111097318938,399
"('WR', 'RB', 'TE', 'QB', 'WR', 'WR', 'RB', 'FLEX')",2,0.9177009252298677,0.8878663191712474,0.9640098491583097,0.015125521317100257,417
"('TE', 'RB', 'WR', 'WR', 'QB', 'RB', 'WR', 'FLEX')",4,0.9304104223960018,0.884197769327848,0.9639861423709604,0.015482102654852519,413
"('QB', 'TE', 'WR', 'WR', 'RB', 'RB', 'WR', 'FLEX')",1,0.9058530680252697,0.8627921302999852,0.9639462633059172,0.017338858107728797,395
"('WR', 'TE', 'RB', 'QB', 'WR', 'WR', 'RB', 'FLEX')",4,0.9209118783164135,0.879570433667437,0.9639336409911708,0.014169078907814736,402
"('WR', 'QB', 'WR', 'TE', 'RB', 'WR', 'RB', 'FLEX')",2,0.9184378247853207,0.8910074310742465,0.9639311717876584,0.012405478963347552,390
"('RB', 'TE', 'WR', 'QB', 'WR', 'RB', 'WR', 'FLEX')",2,0.9216694151618723,0.8823660365393219,0.9639298228889498,0.016243539421577843,415
"('WR', 'RB', 'TE', 'RB', 'QB', 'WR', 'WR', 'FLEX')",2,0.926899342651769,0.887013241437757,0.9639274861347656,0.013765886811002328,392
"('TE', 'WR', 'WR', 'RB', 'WR', 'QB', 'RB', 'FLEX')",4,0.9245268555274978,0.8804094517637121,0.963912512652549,0.015351116402799932,399
"('TE', 'QB', 'WR', 'RB', 'WR', 'WR', 'RB', 'FLEX')",2,0.9282256141930662,0.8883655593724931,0.963906764397922,0.01394423443347861,383
"('RB', 'WR', 'RB', 'WR', 'TE', 'WR', 'QB', 'FLEX')",4,0.9204327367602261,0.8972822547872303,0.9638938259600827,0.010155881663628184,430
"('QB', 'WR', 'TE', 'RB', 'WR', 'RB', 'WR', 'FLEX')",5,0.9180210041648125,0.8827053844565541,0.9638915434952435,0.015440239594635348,400
"('TE', 'WR', 'WR', 'QB', 'RB', 'WR', 'RB', 'FLEX')",4,0.9276837055900242,0.8909281799283726,0.9638882285743136,0.014111769185792645,385
"('WR', 'WR', 'RB', 'TE', 'RB', 'QB', 'WR', 'FLEX')",2,0.9252953410844134,0.8915085731673544,0.963876982810092,0.01048565568050948,385
"('RB', 'TE', 'WR', 'RB', 'WR', 'WR', 'QB', 'FLEX')",5,0.9233727876029346,0.8800457530360938,0.9638547258601314,0.01686674665025769,395
"('TE', 'WR', 'WR', 'RB', 'QB', 'WR', 'RB', 'FLEX')",4,0.9220015117227794,0.8807175389492629,0.9638355854777736,0.01594063651569384,420
"('TE', 'WR', 'WR', 'QB', 'RB', 'WR', 'RB', 'FLEX')",2,0.9325731593057969,0.8881601854270513,0.9638169602165927,0.012783412911159505,430
"('RB', 'TE', 'RB', 'WR', 'WR', 'QB', 'WR', 'FLEX')",4,0.9281507171802896,0.8957521268971358,0.9638100445846607,0.01508809958703283,429
"('RB', 'WR', 'QB', 'TE', 'WR', 'RB', 'WR', 'FLEX')",3,0.9131878346866883,0.876474988316949,0.9638033755690216,0.015083378121584475,416
"('WR', 'WR', 'TE', 'QB', 'WR', 'RB', 'RB', 'FLEX')",3,0.9194221493174807,0.8734036406977704,0.9637965485253267,0.01678155061360309,378
"('TE', 'WR', 'QB', 'RB', 'WR', 'WR', 'RB', 'FLEX')",4,0.9239932382413458,0.8881310922460377,0.9637720679431431,0.014565858333825149,383
"('TE', 'WR', 'RB', 'RB', 'WR', 'QB', 'WR', 'FLEX')",1,0.9290357873626461,0.8916011279740789,0.963760797179753,0.010009670992836698,424
"('TE', 'WR', 'QB', 'WR', 'RB', 'WR', 'RB', 'FLEX')",1,0.9239077695707818,0.894649394198873,0.963759697742068,0.013705523723262038,404
"('RB', 'WR', 'WR', 'TE', 'RB', 'WR', 'QB', 'FLEX')",5,0.917623474440002,0.8779159821965727,0.9637351244923301,0.013351021844208402,391
"('WR', 'QB', 'WR', 'RB', 'TE', 'RB', 'WR', 'FLEX')",2,0.9212405563249426,0.8929796941473169,0.9637282162701573,0.01285168646466564,385
"('TE', 'RB', 'WR', 'RB', 'WR', 'WR', 'QB', 'FLEX')",3,0.9289111693206192,0.8903346871643849,0.9637274650621058,0.015315572750544123,394
